microservice,timestamp,availability_Average,latency_Average,latency_p50,latency_p90,latency_p95,latency_p99,requests_Sum
PetSearch_client,2023-04-22 06:45:00,94.44444444444444,0.0121676436126739,0.0002929804621367,0.0132060243531199,0.1149174675718185,0.2638731132878427,54.0
PetSearch_client,2023-04-22 06:50:00,100.0,0.0058944454546894,0.0002987126785276,0.0121899588141672,0.0541232458722016,0.0694461392504242,52.0
PetSite,2023-04-22 06:30:00,100.0,0.0987692128337109,0.049473939104919,0.2674414505524801,0.3163612819545953,0.4277511395930918,564.0
PetSite,2023-04-22 06:35:00,99.81617647058825,0.0996960659946911,0.0511491826324264,0.2644090891007327,0.3162105556185021,0.4355678190736781,544.0
PetSite,2023-04-22 06:40:00,93.21100917431193,0.0990910472997981,0.0523426628957796,0.2472981487540891,0.2872098416134869,0.4353602982889495,545.0
PetSite,2023-04-22 06:45:00,94.54855195911414,0.1032719128627717,0.0533300543231862,0.2546918030720501,0.3214632895720044,0.4684380902513624,587.0
PetSite,2023-04-22 06:50:00,99.644128113879,0.0982367007879719,0.0514215793291562,0.2483790114301229,0.3006341002938514,0.4750322871682439,562.0
S3_AWS::S,2023-04-22 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3_AWS::S,2023-04-22 06:35:00,100.0,0.06940287351,0.0182602712001486,0.2216083961975511,0.2229509198341827,0.2240307922357694,4.0
S3_AWS::S,2023-04-22 06:40:00,100.0,0.081076746694,0.1039737546989287,0.1875171384253859,0.1949201537410435,0.2053809257945643,65.0
S3_AWS::S,2023-04-22 06:45:00,100.0,0.1023847368786538,0.1081859043122951,0.1472336329506498,0.2486948527167367,0.8339018360641676,52.0
S3_AWS::S,2023-04-22 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSM_AWS::SSM,2023-04-22 06:30:00,100.0,0.1668372835057143,0.2176291357901485,0.2600060078197693,0.2978824824341766,0.3138518728205912,14.0
SSM_AWS::SSM,2023-04-22 06:35:00,100.0,0.12226305899625,0.039142513012204,0.2528351837130528,0.2553592838783115,0.2573966949321862,16.0
SSM_AWS::SSM,2023-04-22 06:40:00,100.0,0.1542225281066666,0.2218173816293723,0.2701201133878614,0.2753263707059253,0.2795635324259711,12.0
SSM_AWS::SSM,2023-04-22 06:45:00,100.0,0.151912555070625,0.2228769771063086,0.2532424533034474,0.256616154147883,0.2593474462430796,16.0
SSM_AWS::SSM,2023-04-22 06:50:00,100.0,0.2043946222509091,0.2416846071460757,0.262829769440137,0.27077291614899,0.2782525065418589,11.0
STS_AWS::STS,2023-04-22 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STS_AWS::STS,2023-04-22 06:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STS_AWS::STS,2023-04-22 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STS_AWS::STS,2023-04-22 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STS_AWS::STS,2023-04-22 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Servi-searc.us-west-2.elb.amazonaws.com_remote,2023-04-22 06:30:00,100.0,0.0090884609478985,0.0080450756268868,0.012170058039283,0.0176107561256506,0.0288805885236376,138.0
Servi-searc.us-west-2.elb.amazonaws.com_remote,2023-04-22 06:35:00,100.0,0.0102512836445161,0.0082334649349143,0.0102584436723745,0.0315123176712889,0.0329170879376551,31.0
Servi-searc.us-west-2.elb.amazonaws.com_remote,2023-04-22 06:40:00,100.0,0.009716689585,0.0093704064074506,0.011490741701232,0.0115420464359812,0.0115832551046275,4.0
Servi-searc.us-west-2.elb.amazonaws.com_remote,2023-04-22 06:45:00,98.71794871794872,0.0169096482096153,0.0073837454177945,0.0100487736323432,0.0244205203205569,0.6838372320901205,78.0
Servi-searc.us-west-2.elb.amazonaws.com_remote,2023-04-22 06:50:00,100.0,0.0092749975525824,0.007852908244197,0.0113142028308631,0.0240738755058556,0.0290277683642467,182.0
SimpleNotificationService_AWS::SimpleNotificationService,2023-04-22 06:30:00,100.0,0.0189085338379304,0.0117749246921177,0.0380391583369029,0.0456995388855313,0.0833078131909829,115.0
SimpleNotificationService_AWS::SimpleNotificationService,2023-04-22 06:35:00,100.0,0.0170930558944,0.0114800252545424,0.0370677087216329,0.0420429536020723,0.075554134025226,110.0
SimpleNotificationService_AWS::SimpleNotificationService,2023-04-22 06:40:00,100.0,0.0167250199708727,0.0113923529581015,0.0351626772032453,0.0397692577548735,0.0486203653442757,110.0
SimpleNotificationService_AWS::SimpleNotificationService,2023-04-22 06:45:00,100.0,0.016664729511925,0.0117871140066318,0.0344713631557609,0.039142513012204,0.0578394417997915,120.0
SimpleNotificationService_AWS::SimpleNotificationService,2023-04-22 06:50:00,100.0,0.0178249133201315,0.0119402690364027,0.0362689144006265,0.0423445644246362,0.0684242175209227,114.0
SimpleSystemsManagement_AWS::SimpleSystemsManagement,2023-04-22 06:30:00,100.0,0.015309449760856,0.0144441082127272,0.0193004182992405,0.021840689214798,0.0351124427044453,514.0
SimpleSystemsManagement_AWS::SimpleSystemsManagement,2023-04-22 06:35:00,100.0,0.0150310824246558,0.0142086908011822,0.0185880511085426,0.0201438133686575,0.0313973956906956,494.0
SimpleSystemsManagement_AWS::SimpleSystemsManagement,2023-04-22 06:40:00,100.0,0.0156503812203232,0.0148708848644263,0.0193612841377949,0.0216851228905496,0.0356406731114115,495.0
SimpleSystemsManagement_AWS::SimpleSystemsManagement,2023-04-22 06:45:00,100.0,0.0166742606285288,0.015541927837431,0.0204923786687478,0.023063186025491,0.0457213222318964,537.0
SimpleSystemsManagement_AWS::SimpleSystemsManagement,2023-04-22 06:50:00,100.0,0.0157272039649215,0.0146590875781641,0.0203949543765173,0.0228360418818106,0.0286475615193535,510.0
StepFunctions_AWS::StepFunctions,2023-04-22 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StepFunctions_AWS::StepFunctions,2023-04-22 06:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StepFunctions_AWS::StepFunctions,2023-04-22 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StepFunctions_AWS::StepFunctions,2023-04-22 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StepFunctions_AWS::StepFunctions,2023-04-22 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,2023-04-22 06:30:00,100.0,0.0051463059845214,0.0046776480072498,0.006544040520618,0.0082882977646367,0.0304639309729423,163.0
adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,2023-04-22 06:35:00,100.0,0.0053800782059493,0.0047177084035552,0.0085728505829671,0.0137847470793029,0.0245298586584888,158.0
adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,2023-04-22 06:40:00,100.0,0.005274166033905,0.0048085001191043,0.0081999021136906,0.0107284267459379,0.0252970690736469,158.0
adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,2023-04-22 06:45:00,100.0,0.0049739125220535,0.0046494378645625,0.0063192954681042,0.0092520804948514,0.0213904086081179,168.0
adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,2023-04-22 06:50:00,100.0,0.0056051104146111,0.0045847249739489,0.0080450756268868,0.0136539885279305,0.0304929800414887,162.0
amazon.com_remote,2023-04-22 06:30:00,100.0,0.0646899969564347,0.064353215043135,0.0687051207626293,0.0692694061805324,0.1000844607199549,115.0
amazon.com_remote,2023-04-22 06:35:00,100.0,0.068920644836,0.0649710393140619,0.0727279185114958,0.0825831425297429,0.2608333620236863,110.0
amazon.com_remote,2023-04-22 06:40:00,100.0,0.0656446391782727,0.0633804199719705,0.0685991684394922,0.0692810272614712,0.083506551936132,110.0
amazon.com_remote,2023-04-22 06:45:00,100.0,0.0650948484615833,0.0622243959919019,0.0671749348419414,0.0690293422683792,0.0833740068301545,120.0
amazon.com_remote,2023-04-22 06:50:00,100.0,0.068985213303421,0.0640660339827603,0.0689635285711459,0.0863391942688343,0.2598408521663393,114.0
execute-api.us-west-2.amazonaws.com_remote,2023-04-22 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
execute-api.us-west-2.amazonaws.com_remote,2023-04-22 06:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
execute-api.us-west-2.amazonaws.com_remote,2023-04-22 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
execute-api.us-west-2.amazonaws.com_remote,2023-04-22 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
execute-api.us-west-2.amazonaws.com_remote,2023-04-22 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,2023-04-22 06:30:00,100.0,0.0103466261973739,0.0070726675343558,0.0191515340047025,0.0358678553706395,0.0621445757678964,115.0
https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,2023-04-22 06:35:00,100.0,0.0078251535230363,0.0068902286872183,0.0089343319555314,0.0105559976215703,0.0321953907223743,110.0
https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,2023-04-22 06:40:00,100.0,0.0083005124860181,0.0065308235955005,0.0096728842081562,0.0143888309577028,0.0354994154921391,110.0
https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,2023-04-22 06:45:00,100.0,0.0093361278363,0.0072142947290706,0.0089953632366918,0.0113381917530153,0.0680340427445793,120.0
https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,2023-04-22 06:50:00,100.0,0.0107728723873333,0.0069587700132726,0.0111241096369743,0.0366162466616119,0.1008505029091234,114.0
invalid_AWS::DynamoDB::Table,2023-04-22 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invalid_AWS::DynamoDB::Table,2023-04-22 06:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invalid_AWS::DynamoDB::Table,2023-04-22 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invalid_AWS::DynamoDB::Table,2023-04-22 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invalid_AWS::DynamoDB::Table,2023-04-22 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_step_priceGreaterThan,2023-04-22 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_step_priceGreaterThan,2023-04-22 06:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_step_priceGreaterThan,2023-04-22 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_step_priceGreaterThan,2023-04-22 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_step_priceGreaterThan,2023-04-22 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_step_priceGreaterThan55_AWS::Lambda,2023-04-22 06:30:00,0.0,3.590499995,3.5903437126757067,3.617243461117069,3.6206200695677615,3.6233236256138377,2.0
lambda_step_priceGreaterThan55_AWS::Lambda,2023-04-22 06:35:00,0.0,4.278333333333333,3.7250783495041273,5.674273119308286,5.699082308994356,5.719007737358588,6.0
lambda_step_priceGreaterThan55_AWS::Lambda,2023-04-22 06:40:00,0.0,3.5513333433333334,3.5504349329990545,3.567676549190768,3.5698376300698818,3.571567437251842,3.0
lambda_step_priceGreaterThan55_AWS::Lambda,2023-04-22 06:45:00,0.0,4.206999963333334,3.7245484775596567,5.397125865809879,5.473522173106113,5.535417087814936,6.0
lambda_step_priceGreaterThan55_AWS::Lambda,2023-04-22 06:50:00,0.0,3.5571999,3.562221934385899,3.5979994782342657,3.602496863322863,3.6060988186003287,5.0
lambda_step_priceGreaterThan55_AWS::Lambda::Function,2023-04-22 06:30:00,0.0,3.03054249,3.0304296199320944,3.051426043094896,3.054060804052191,3.056170250716933,2.0
lambda_step_priceGreaterThan55_AWS::Lambda::Function,2023-04-22 06:35:00,0.0,3.00310535,3.002661660294893,3.00369867129457,3.003828322849148,3.0039320481221155,5.0
lambda_step_priceGreaterThan55_AWS::Lambda::Function,2023-04-22 06:40:00,0.0,3.0027749500000005,3.002229459026055,3.0037304380142293,3.003918113144079,3.004068261690694,3.0
lambda_step_priceGreaterThan55_AWS::Lambda::Function,2023-04-22 06:45:00,0.0,3.00702061,3.011415590804284,3.017854893936665,3.018660774368184,3.019305633654855,5.0
lambda_step_priceGreaterThan55_AWS::Lambda::Function,2023-04-22 06:50:00,0.0,3.00789456,3.0085917799004926,3.014654373662061,3.015413056364126,3.016020139995814,5.0
lambda_step_priceLessThan,2023-04-22 06:30:00,100.0,1.66548704864,2.195278644089237,2.390959257443491,2.4076379506669814,2.4210646355691394,5.0
lambda_step_priceLessThan,2023-04-22 06:35:00,100.0,1.6423376766999995,2.187237440583812,2.295654950689381,2.309579663902632,2.320780223202827,6.0
lambda_step_priceLessThan,2023-04-22 06:40:00,100.0,0.9908749243666666,0.3341828209143125,2.2818314383398444,2.3125957277938496,2.337505528397932,3.0
lambda_step_priceLessThan,2023-04-22 06:45:00,100.0,1.7876449953285714,2.22158911163355,2.6550382541256377,2.7283832162601374,2.788515343275761,7.0
lambda_step_priceLessThan,2023-04-22 06:50:00,100.0,1.88563417922,2.202423426795047,2.2833891520369,2.293716944662303,2.302012801787671,5.0
lambda_step_priceLessThan55_AWS::Lambda,2023-04-22 06:30:00,71.42857142857143,2.3495714282,2.414806508498161,3.528345225275724,3.5491115865879768,3.5658126410817164,7.0
lambda_step_priceLessThan55_AWS::Lambda,2023-04-22 06:35:00,100.0,1.7483333317166665,2.357947691000002,2.429718671146175,2.4388423008904008,2.4461658652608627,6.0
lambda_step_priceLessThan55_AWS::Lambda,2023-04-22 06:40:00,100.0,1.1500000952,0.4892770681006452,2.463382510804401,2.48658200698976,2.505298815962558,3.0
lambda_step_priceLessThan55_AWS::Lambda,2023-04-22 06:45:00,100.0,1.951249954575,2.357947691000002,2.8590684596838387,2.871009239757158,2.8805977603529,8.0
lambda_step_priceLessThan55_AWS::Lambda,2023-04-22 06:50:00,100.0,2.04839992236,2.302427666119765,2.667327318378528,2.704898939733898,2.7353369253135544,5.0
lambda_step_priceLessThan55_AWS::Lambda::Function,2023-04-22 06:30:00,71.42857142857143,2.2034815342714285,2.47303640184318,2.961519675539929,2.9914023994313745,3.0155255321519867,7.0
lambda_step_priceLessThan55_AWS::Lambda::Function,2023-04-22 06:35:00,100.0,1.7629367879166666,2.383140339544358,2.444706357656763,2.4525131090660235,2.458776455633691,6.0
lambda_step_priceLessThan55_AWS::Lambda::Function,2023-04-22 06:40:00,100.0,1.1562648596666667,0.5382047749107097,2.4612583704239843,2.483978642963903,2.5023057771569484,3.0
lambda_step_priceLessThan55_AWS::Lambda::Function,2023-04-22 06:45:00,100.0,1.907292567028572,2.395702837644857,2.8660210805509725,2.8811499697790173,2.8933105608733194,7.0
lambda_step_priceLessThan55_AWS::Lambda::Function,2023-04-22 06:50:00,100.0,2.06026649014,2.414806508498161,2.671440718887501,2.7111583634065504,2.7433572209768387,5.0
lambda_step_readDDB,2023-04-22 06:30:00,100.0,0.2345519746757143,0.2896643797366877,0.343876047420416,0.35857633958748,0.3741655567058178,14.0
lambda_step_readDDB,2023-04-22 06:35:00,100.0,0.2112353294762499,0.1228459735736722,0.3455187027515578,0.5145177882516768,0.5188929888569412,16.0
lambda_step_readDDB,2023-04-22 06:40:00,100.0,0.24469413355,0.2896643797366877,0.3782636521624577,0.4379328513399122,0.4551321915823945,12.0
lambda_step_readDDB,2023-04-22 06:45:00,100.0,0.224030479735625,0.2896643797366877,0.3287581324408055,0.3322049353910223,0.3349883785204244,16.0
lambda_step_readDDB,2023-04-22 06:50:00,100.0,0.2917588406818182,0.3038025644675569,0.3488275912094207,0.472504127406618,0.4784421415437079,11.0
lambda_step_readDDB_AWS::Lambda,2023-04-22 06:30:00,100.0,0.3254285539357143,0.3917165576007939,0.4490569731310395,0.4678506348281986,0.4703684004310721,14.0
lambda_step_readDDB_AWS::Lambda,2023-04-22 06:35:00,100.0,0.29906255001875,0.197844668900135,0.4405781019737151,0.6324973073857181,0.6710106648469676,16.0
lambda_step_readDDB_AWS::Lambda,2023-04-22 06:40:00,100.0,0.3372500140916666,0.3676011030057438,0.4620822116600437,0.5702401046882158,0.5772373180266079,12.0
lambda_step_readDDB_AWS::Lambda,2023-04-22 06:45:00,100.0,0.3158125131875,0.3855432894295315,0.4395946672527775,0.4487030622712036,0.4561254743266182,16.0
lambda_step_readDDB_AWS::Lambda,2023-04-22 06:50:00,100.0,0.3879090872363636,0.4043612133063183,0.464289523899739,0.5771368545397775,0.5897930056859815,11.0
lambda_step_readDDB_AWS::Lambda::Function,2023-04-22 06:30:00,100.0,0.3238153116428571,0.3734870832604232,0.4361363716192313,0.4506141836723718,0.462541706886761,14.0
lambda_step_readDDB_AWS::Lambda::Function,2023-04-22 06:35:00,100.0,0.2999748289062499,0.197844668900135,0.4405781019737151,0.6314653672181716,0.6664245944032876,16.0
lambda_step_readDDB_AWS::Lambda::Function,2023-04-22 06:40:00,100.0,0.339607735425,0.3676011030057438,0.5034689210282313,0.5707148787395852,0.5782951658782243,12.0
lambda_step_readDDB_AWS::Lambda::Function,2023-04-22 06:45:00,100.0,0.3227038532,0.3929630224167126,0.4409079534887716,0.4466581878347304,0.4513123238096654,16.0
lambda_step_readDDB_AWS::Lambda::Function,2023-04-22 06:50:00,100.0,0.3879444815272727,0.4075856464052247,0.5082904328260481,0.573816272854394,0.5831004946654316,11.0
lambdastatusupdater_AWS::Lambda,2023-04-22 06:30:00,100.0,0.0410087004874782,0.0386546992548525,0.0635420937282656,0.0710154734641955,0.0843689187101149,115.0
lambdastatusupdater_AWS::Lambda,2023-04-22 06:35:00,100.0,0.0434727061827272,0.0389466530949552,0.061718271691706,0.0727279185114958,0.1106188076263334,110.0
lambdastatusupdater_AWS::Lambda,2023-04-22 06:40:00,100.0,0.0433272556758181,0.0364421667281492,0.0677105972056735,0.093773829495888,0.1222619426896909,110.0
lambdastatusupdater_AWS::Lambda,2023-04-22 06:45:00,100.0,0.0442249993398333,0.0403258860634054,0.0762776844438545,0.0880007813989099,0.1095695061805724,120.0
lambdastatusupdater_AWS::Lambda,2023-04-22 06:50:00,100.0,0.0408508861191491,0.0376783287031821,0.0627729379769233,0.084507379976968,0.1101978865596213,114.0
lambdastatusupdater_AWS::Lambda::Function,2023-04-22 06:30:00,100.0,0.0596126991666086,0.0575823095028759,0.0823815680630414,0.0928474357331781,0.1100929067919504,115.0
lambdastatusupdater_AWS::Lambda::Function,2023-04-22 06:35:00,100.0,0.0582195122945045,0.0549680265747929,0.08061303238407,0.0967086424186547,0.1337212465116827,111.0
lambdastatusupdater_AWS::Lambda::Function,2023-04-22 06:40:00,100.0,0.0629708658481818,0.0605163057190101,0.0908414567827173,0.1077571221949034,0.1619569962457148,110.0
lambdastatusupdater_AWS::Lambda::Function,2023-04-22 06:45:00,100.0,0.0662786270832231,0.0648164135688367,0.0957000338529956,0.1115008975324236,0.1476552213092476,121.0
lambdastatusupdater_AWS::Lambda::Function,2023-04-22 06:50:00,100.0,0.0609640363960526,0.0589708314109926,0.0871660287096395,0.0998462679114719,0.1333394427371418,114.0
payforadoption_AWS::ECS::Container,2023-04-22 06:30:00,100.0,0.1928264962971653,0.1850757306990895,0.2731301251831917,0.3151074211933479,0.5001211013544222,127.0
payforadoption_AWS::ECS::Container,2023-04-22 06:35:00,100.0,0.1946791370943442,0.1844269903250111,0.3166126521891921,0.3499375808456192,0.4152976205660459,122.0
payforadoption_AWS::ECS::Container,2023-04-22 06:40:00,100.0,0.1907439759157377,0.1774826659714464,0.2525164215917725,0.3658534641463209,0.6080372462707481,122.0
payforadoption_AWS::ECS::Container,2023-04-22 06:45:00,100.0,0.1887516108026515,0.1777287070646023,0.2814992793622934,0.337383150361412,0.4524940360305565,132.0
payforadoption_AWS::ECS::Container,2023-04-22 06:50:00,100.0,0.1970137565464286,0.1798587899092136,0.2788290498854645,0.3800705730267134,0.5913952802174843,126.0
petInfo_AWS::DynamoDB::Table,2023-04-22 06:30:00,100.0,0.0115502492559901,0.0037738168945599,0.0286134517891743,0.0475062899309991,0.0811139933185451,1013.0
petInfo_AWS::DynamoDB::Table,2023-04-22 06:35:00,100.0,0.011258539214184,0.0038949421261066,0.0266924283667879,0.0426974253742829,0.0750517363483034,951.0
